app_id,library_name,is_risky,risk_type,severity,explanation
APP-008,mem-alloc,True,transitive_vulnerability,high,mem-alloc@0.1.20 matches a CVE in vulnerability_db via a transitive path
APP-008,deep-base64,True,transitive_vulnerability,high,deep-base64@2.6.20 matches a CVE in vulnerability_db via a transitive path
APP-008,lib-01,False,clean,none,no known risk
APP-008,boto3,False,clean,none,no known risk
APP-008,lib-32,False,clean,none,no known risk
APP-008,lib-20,False,clean,none,no known risk
APP-008,lib-10,False,clean,none,no known risk
APP-008,lib-34,False,clean,none,no known risk
APP-008,lib-25,False,clean,none,no known risk
APP-008,lib-04,False,clean,none,no known risk
APP-008,rich,False,clean,none,no known risk
APP-008,lib-08,False,clean,none,no known risk
APP-008,pytest,False,clean,none,no known risk
APP-008,fastapi,False,clean,none,no known risk
APP-008,lib-31,False,clean,none,no known risk
APP-008,lib-18,False,clean,none,no known risk
APP-008,lib-06,False,clean,none,no known risk
APP-008,lib-14,False,clean,none,no known risk
APP-008,lib-38,False,clean,none,no known risk
APP-008,lib-26,False,clean,none,no known risk
APP-008,structlog,False,clean,none,no known risk
APP-008,lib-02,False,clean,none,no known risk
APP-008,uvicorn,False,clean,none,no known risk
APP-008,lib-21,False,clean,none,no known risk
APP-008,lib-39,False,clean,none,no known risk
APP-009,openssl-py,True,vulnerable,high,openssl-py@3.9.12 matches a CVE in vulnerability_db
APP-009,vlib-11,True,vulnerable,medium,vlib-11@3.1.17 matches a CVE in vulnerability_db
APP-009,vlib-06,True,vulnerable,medium,vlib-06@0.9.10 matches a CVE in vulnerability_db
APP-009,vlib-13,True,vulnerable,critical,vlib-13@4.2.8 matches a CVE in vulnerability_db
APP-009,serde-json,True,vulnerable,medium,serde-json@4.12.8 matches a CVE in vulnerability_db
APP-009,urllib3,True,vulnerable,high,urllib3@2.3.4 matches a CVE in vulnerability_db
APP-009,vlib-14,True,vulnerable,medium,vlib-14@4.9.13 matches a CVE in vulnerability_db
APP-009,pyyaml,True,vulnerable,medium,pyyaml@4.7.2 matches a CVE in vulnerability_db
APP-009,vlib-03,True,vulnerable,medium,vlib-03@4.3.4 matches a CVE in vulnerability_db
APP-009,gpl-lib-05,True,license_conflict,high,GPL-2.0 is incompatible with proprietary distribution per license_rules
APP-009,gpl-lib-01,True,license_conflict,high,AGPL-3.0 is incompatible with proprietary distribution per license_rules
APP-009,gpl-crypto,True,license_conflict,high,GPL-3.0 is incompatible with proprietary distribution per license_rules
APP-009,gpl-lib-07,True,license_conflict,high,AGPL-3.0 is incompatible with proprietary distribution per license_rules
APP-009,gpl-lib-09,True,license_conflict,high,AGPL-3.0 is incompatible with proprietary distribution per license_rules
APP-009,gpl-lib-04,True,license_conflict,high,GPL-3.0 is incompatible with proprietary distribution per license_rules
APP-009,flash-bridge,True,unmaintained,medium,no update since 2023-10-10 (>18 months)
APP-009,stale-05,True,unmaintained,medium,no update since 2024-04-27 (>18 months)
APP-009,ancient-xmlrpc,True,unmaintained,medium,no update since 2023-01-29 (>18 months)
APP-009,stale-13,True,unmaintained,medium,no update since 2024-05-13 (>18 months)
APP-009,stale-19,True,unmaintained,medium,no update since 2024-09-15 (>18 months)
APP-009,stale-06,True,unmaintained,medium,no update since 2022-12-07 (>18 months)
APP-009,stale-04,True,unmaintained,medium,no update since 2023-08-02 (>18 months)
APP-009,stale-07,True,unmaintained,medium,no update since 2022-09-20 (>18 months)
APP-009,yaml-loader,True,transitive_vulnerability,critical,yaml-loader@0.9.17 matches a CVE in vulnerability_db via a transitive path
APP-009,buffer-kit,True,transitive_vulnerability,high,buffer-kit@3.1.7 matches a CVE in vulnerability_db via a transitive path
APP-009,tlib-02,True,transitive_vulnerability,high,tlib-02@4.3.8 matches a CVE in vulnerability_db via a transitive path
APP-009,tlib-01,True,transitive_vulnerability,critical,tlib-01@0.5.2 matches a CVE in vulnerability_db via a transitive path
APP-009,mem-alloc,True,transitive_vulnerability,high,mem-alloc@0.1.20 matches a CVE in vulnerability_db via a transitive path
APP-009,lib-22,False,clean,none,no known risk
APP-009,lib-31,False,clean,none,no known risk
APP-009,lib-02,False,clean,none,no known risk
APP-009,lib-33,False,clean,none,no known risk
APP-009,pydantic,False,clean,none,no known risk
APP-009,lib-23,False,clean,none,no known risk
APP-009,lib-25,False,clean,none,no known risk
APP-009,lib-28,False,clean,none,no known risk
APP-009,lib-24,False,clean,none,no known risk
APP-009,lib-14,False,clean,none,no known risk
APP-009,rich,False,clean,none,no known risk
APP-009,lib-40,False,clean,none,no known risk
APP-009,lib-35,False,clean,none,no known risk
APP-009,lib-08,False,clean,none,no known risk
APP-009,lib-13,False,clean,none,no known risk
APP-009,lib-04,False,clean,none,no known risk
APP-009,flask,False,clean,none,no known risk
APP-009,lib-34,False,clean,none,no known risk
APP-009,structlog,False,clean,none,no known risk
APP-009,redis-py,False,clean,none,no known risk
APP-009,gunicorn,False,clean,none,no known risk
APP-009,lib-38,False,clean,none,no known risk
APP-010,serde-json,True,vulnerable,medium,serde-json@4.12.8 matches a CVE in vulnerability_db
APP-010,pyyaml,True,vulnerable,medium,pyyaml@4.7.2 matches a CVE in vulnerability_db
APP-010,vlib-12,True,vulnerable,medium,vlib-12@1.2.15 matches a CVE in vulnerability_db
APP-010,vlib-08,True,vulnerable,medium,vlib-08@2.12.9 matches a CVE in vulnerability_db
APP-010,vlib-06,True,vulnerable,medium,vlib-06@0.9.10 matches a CVE in vulnerability_db
APP-010,vlib-15,True,vulnerable,high,vlib-15@1.8.6 matches a CVE in vulnerability_db
APP-010,pillow,True,vulnerable,medium,pillow@0.1.4 matches a CVE in vulnerability_db
APP-010,vlib-09,True,vulnerable,critical,vlib-09@1.0.7 matches a CVE in vulnerability_db
APP-010,openssl-py,True,vulnerable,high,openssl-py@3.9.12 matches a CVE in vulnerability_db
APP-010,gpl-crypto,True,license_conflict,high,GPL-3.0 is incompatible with proprietary distribution per license_rules
APP-010,gpl-lib-08,True,license_conflict,high,AGPL-3.0 is incompatible with proprietary distribution per license_rules
APP-010,gpl-lib-02,True,license_conflict,high,GPL-3.0 is incompatible with proprietary distribution per license_rules
APP-010,gpl-lib-06,True,license_conflict,high,GPL-2.0 is incompatible with proprietary distribution per license_rules
APP-010,copyleft-orm,True,license_conflict,high,GPL-2.0 is incompatible with proprietary distribution per license_rules
APP-010,gpl-lib-07,True,license_conflict,high,AGPL-3.0 is incompatible with proprietary distribution per license_rules
APP-010,stale-09,True,unmaintained,medium,no update since 2023-05-29 (>18 months)
APP-010,stale-14,True,unmaintained,medium,no update since 2023-09-26 (>18 months)
APP-010,legacy-soap,True,unmaintained,medium,no update since 2024-09-15 (>18 months)
APP-010,ancient-xmlrpc,True,unmaintained,medium,no update since 2023-10-13 (>18 months)
APP-010,stale-17,True,unmaintained,medium,no update since 2024-10-13 (>18 months)
APP-010,stale-03,True,unmaintained,medium,no update since 2024-08-21 (>18 months)
APP-010,stale-01,True,unmaintained,medium,no update since 2022-10-10 (>18 months)
APP-010,yaml-loader,True,transitive_vulnerability,critical,yaml-loader@0.9.17 matches a CVE in vulnerability_db via a transitive path
APP-010,tlib-09,True,transitive_vulnerability,high,tlib-09@3.7.1 matches a CVE in vulnerability_db via a transitive path
APP-010,tlib-06,True,transitive_vulnerability,medium,tlib-06@3.12.13 matches a CVE in vulnerability_db via a transitive path
APP-010,tls-shim,True,transitive_vulnerability,critical,tls-shim@2.7.16 matches a CVE in vulnerability_db via a transitive path
APP-010,tlib-05,True,transitive_vulnerability,medium,tlib-05@4.7.7 matches a CVE in vulnerability_db via a transitive path
APP-010,orjson,False,clean,none,no known risk
APP-010,fastapi,False,clean,none,no known risk
APP-010,structlog,False,clean,none,no known risk
APP-010,sqlalchemy,False,clean,none,no known risk
APP-010,pandas,False,clean,none,no known risk
APP-010,lib-39,False,clean,none,no known risk
APP-010,lib-07,False,clean,none,no known risk
APP-010,lib-21,False,clean,none,no known risk
APP-010,lib-31,False,clean,none,no known risk
APP-010,lib-20,False,clean,none,no known risk
APP-010,lib-10,False,clean,none,no known risk
APP-010,click,False,clean,none,no known risk
APP-010,lib-37,False,clean,none,no known risk
APP-010,lib-12,False,clean,none,no known risk
APP-010,lib-19,False,clean,none,no known risk
APP-010,lib-15,False,clean,none,no known risk
APP-010,flask,False,clean,none,no known risk
APP-010,lib-33,False,clean,none,no known risk
APP-010,lib-13,False,clean,none,no known risk
APP-010,lib-17,False,clean,none,no known risk
APP-010,lib-35,False,clean,none,no known risk
APP-010,httpx,False,clean,none,no known risk
APP-010,lib-40,False,clean,none,no known risk
